x,y,orth.reg.n.observations,orth.reg.slope,orth.reg.intercept,orth.reg.ssq,orth.reg.mse,orth.reg.r.squared,deming.reg.slope,deming.reg.slope.lower.ci,deming.reg.slope.upper.ci,deming.reg.intercept,deming.reg.intercept.lower.ci,deming.reg.intercept.upper.ci,reg.n.observations,reg.slope,reg.intercept,reg.r.squared,reg.r.pearson,reg.r.pvalue,reg.df
Caenorhabditis elegans:AC50:NA:Growth,"Acartia tonsa:LC50:2:Mortality, Mortality",5,0.324617787079697,-0.171989980745897,2.13470830187094,0.47193136691949,0.322536238593385,0.32460109909495,-1.50244140673569,2.15164360492559,-0.171976913415814,-2.52772177640659,2.18376794957496,5,0.15,-0.035,0.039,0.196,0.752,3
Caenorhabditis elegans:AC50:NA:Growth,"Acartia tonsa:LC75:2:Mortality, Mortality",5,0.27824823052008,-0.0171944603797377,2.28327294716112,0.49200973657729,0.285105118179807,0.278244098520371,-1.70211049563558,2.25859869267632,-0.0171912248659877,-2.4906771086432,2.45629465891122,5,0.118,0.108,0.023,0.152,0.807,3
Caenorhabditis elegans:AC50:NA:Growth,"Gammarus pulex:LC50:2:Mortality, Mortality",5,0.613033354608861,-0.387067133224925,0.473150644075358,0.130193067481305,0.773399482724303,0.613046273000954,-0.287247235185147,1.51333978118705,-0.387078695736178,-1.76042884096926,0.986271449496908,5,0.51,-0.295,0.542,0.736,0.156,3
Caenorhabditis elegans:AC50:NA:Growth,Gammarus fasciatus:EC50:4:Mortality/Growth,16,-14.4788345704401,15.0007078115428,13.7978827080255,181.646237366316,0.387123693206569,-14.4788450943544,-111.667030191357,82.709340002648,15.000718406804,-82.2896187024937,112.291055516102,16,-0.086,0.511,0.003,-0.058,0.832,14
Caenorhabditis elegans:AC50:NA:Growth,"Chlorella vulgaris:NOEC:4:Population, Population growth rate",12,-2.12928491238955,3.4281968821777,11.2221760679632,5.17515721622805,0.331025047642758,-2.12929719169102,-24.1602642962538,19.9016699128717,3.42821489191131,-34.4006645035247,41.2570942873473,12,-0.323,0.779,0.068,-0.261,0.413,10
Caenorhabditis elegans:AC50:NA:Growth,"Raphidocelis subcapitata:NOEC:4:Population, Population growth rate",13,-7.34083490167998,11.0175487508725,14.448302019502,61.0027950704186,0.363534922218684,-7.34083382647911,-52.4108190092683,37.7291513563101,11.0175470984957,-64.7539567610533,86.7890509580446,13,-0.15,-0.034,0.011,-0.104,0.736,11
Caenorhabditis elegans:AC50:NA:Growth,Platichthys flesus:LC50:4:Mortality,8,-3.37000085616329,5.40290730947319,2.1414590355519,3.30772593922365,0.218414332575959,-3.36999927969919,-20.7117124270441,13.9717138676457,5.40290514195744,-17.3035216460415,28.1093319299563,8,-0.146,0.97,0.015,-0.121,0.775,6
Caenorhabditis elegans:AC50:NA:Growth,Thamnocephalus platyurus:LC50:1:Mortality,8,2.23152555148699,-2.55782841337845,3.03383117849111,2.26767742144198,0.772977563404312,2.23154150689432,-0.195018868754948,4.65810188254358,-2.55784705482247,-4.71746005648681,-0.398234053158129,8,1.188,-1.339,0.453,0.673,0.068,6
Caenorhabditis elegans:AC50:NA:Growth,"Daphnia magna:NOEC:21:Mortality, Survival",6,5.68708631363327,-9.10553002151653,1.87167627702587,10.4012016506158,0.770448777306697,5.68710382471676,-26.1905712884311,37.5647789378647,-9.10555957001191,-56.0254292454831,37.8143101054593,6,0.953,-1.117,0.145,0.381,0.456,4
Caenorhabditis elegans:AC50:NA:Growth,"Daphnia magna:NOEC:21:Reproduction, Progeny counts/numbers",13,18.058497115107,-25.9050617599443,7.67201672168351,193.045242918973,0.762453530681507,18.0584946474595,-1374.80259031473,1410.91957960965,-25.9050582959623,-2002.82357507867,1951.01345848674,13,0.348,-1.043,0.017,0.129,0.674,11
Caenorhabditis elegans:AC50:NA:Growth,"Lepomis macrochirus:LC50:4:Mortality, Mortality",18,3.60940560857804,-3.09745430759175,12.6662437835572,9.87109147823417,0.45844714110324,3.60939804811736,-58.36466171459,65.5834578108247,-3.09744528259106,-83.006026047997,76.8111354828149,18,0.389,0.747,0.066,0.257,0.304,16
Caenorhabditis elegans:AC50:NA:Growth,"Menidia beryllina:LC50:4:Mortality, Mortality",7,-2.72429268029279,4.52612315059937,0.586661951051886,0.70581891087717,0.82933821900107,-2.72430307621953,-12.8218001352161,7.37319398277704,4.52613323011586,-7.05062304998304,16.1028895102148,7,-1.46,3.3,0.48,-0.693,0.085,5
Caenorhabditis elegans:AC50:NA:Growth,Raphidocelis subcapitata:NOEL:7:Population,7,10.7286959070579,-17.0219741677076,2.65080663847728,43.9673831053942,0.711422128299648,10.7287008594419,-181.432931684826,202.890333403709,-17.0219818114784,-283.916635711848,249.872672088891,7,0.437,-1.137,0.034,0.184,0.693,5
Caenorhabditis elegans:AC50:NA:Growth,Bellerochea polymorpha:EC50:2:Population Growth: Rate of growth. Equivalent to intrinsic rate of increase and maximum possible rate of growth for species. Calculated by relating biomass or abundance to time. Life table data and germination rates are included.,6,-9.4507153231423,2.9428732129807,2.61497586783745,39.3623688484179,0.72324015500689,-9.45071752439899,-560.049169111744,541.147734062946,2.94287386159686,-51.3366427941905,57.2223905173842,6,-0.517,0.31,0.046,-0.214,0.684,4
Caenorhabditis elegans:AC50:NA:Growth,"Oncorhynchus mykiss:LC50:4:Mortality, Mortality",24,3.40460095643069,-4.11171364205751,9.00255473344686,4.72308068698374,0.479041751391058,3.40458951916609,-11.4926065455261,18.3017855838583,-4.1116983197023,-23.3452336415976,15.121837002193,24,0.434,-0.132,0.08,0.283,0.18,22
Caenorhabditis elegans:AC50:NA:Growth,Oryzias latipes:NOEC:14:Mortality,27,2.2900729576189,-2.68236539742641,9.26219676125259,2.14211769523188,0.587018130155172,2.29006107581478,0.685502061469491,3.89462009016007,-2.68234947297745,-4.97616354860865,-0.388535397346259,27,0.716,-0.573,0.22,0.47,0.013,25
Caenorhabditis elegans:AC50:NA:Growth,Cyprinodon variegatus:NOEC:28:Mortality,5,-25.1840034949684,35.0551077131281,1.79109535713313,227.552945094018,0.856128746728366,-25.1840027907284,-3619.16443217838,3568.79642659693,35.0551067020706,-4369.96622728348,4440.07644068762,5,-0.463,-0.436,0.017,-0.13,0.835,3
Caenorhabditis elegans:AC50:NA:Growth,Pimephales promelas:NOEC:33:Mortality,8,1.62266992236854,-2.04637296872497,11.7437537709807,5.33321684924797,0.130431599308064,1.6226723033601,-7.49801199689516,10.7433566036154,-2.04637514858366,-11.715231644577,7.62248134740966,8,0.124,-0.674,0.014,0.117,0.783,6
Caenorhabditis elegans:AC50:NA:Growth,"Cyprinodon variegatus:LC50:4:Mortality, Mortality",8,8.83573075861605,-6.25684218732579,5.50560114683267,54.4160803332975,0.341132105324127,8.83571667548712,-57.0031684598908,74.6746018108651,-6.25683139738512,-55.9406429714691,43.4269801766988,8,0.114,0.425,0.007,0.081,0.849,6
Caenorhabditis elegans:AC50:NA:Growth,Americamysis bahia:LC50:4:Mortality,11,3.17900732667874,-4.3245569964878,2.96903700291942,2.99767136289272,0.749296497501014,3.17900711358299,-1.49368902366776,7.85170325083374,-4.32455671222554,-11.0393401738954,2.39022674944435,11,1.112,-1.568,0.296,0.544,0.084,9
Caenorhabditis elegans:AC50:NA:Growth,"Carassius auratus:LC50:4:Mortality, Mortality",5,11.8042982716914,-12.4213837694139,0.435522148804643,12.2243626436485,0.852383830194617,11.8042836033832,-94.1536160483317,117.762183255098,-12.4213668597087,-134.179821202337,109.33708748292,5,0.898,0.152,0.07,0.264,0.667,3
Caenorhabditis elegans:AC50:NA:Growth,"Daphnia magna:EC50:1:Intoxication, Immobile",8,8.24414160021182,-13.0148191228978,3.12334328358614,26.9255111404433,0.86596959153744,8.24413618933935,-41.0913494413525,57.5796218200312,-13.0148103063071,-102.215151683185,76.1855310705705,8,1.301,-1.701,0.146,0.383,0.35,6
Caenorhabditis elegans:AC50:NA:Growth,"Oncorhynchus mykiss:LC50:3:Mortality, Mortality",7,-0.182472272839723,0.751417223810002,2.5658857596764,0.378759975201054,0.393106558528706,-0.182478073939896,-5.53878082190913,5.17382467402933,0.751423700280251,-7.09599664221656,8.59884404277706,7,-0.102,0.661,0.022,-0.149,0.749,5
Caenorhabditis elegans:AC50:NA:Growth,"Oncorhynchus mykiss:LC50:2:Mortality, Mortality",14,-0.0993385358013098,0.636199485246192,4.91330476188737,0.354413568872074,0.325687008004552,-0.0993255252548996,-2.26840501270467,2.06975396219488,0.636183592677461,-2.3841723575657,3.65653954292062,14,-0.049,0.574,0.005,-0.068,0.818,12
Caenorhabditis elegans:AC50:NA:Growth,"Pimephales promelas:LC50:3:Mortality, Mortality",6,0.0397383793822503,0.946846140340766,3.22378730625818,0.538146352310552,0.287591715706319,0.0397508582069993,-5.45551277640976,5.53501449282376,0.946834203214752,-6.47510233557967,8.36877074200917,6,0.018,0.968,0.001,0.024,0.964,4
Caenorhabditis elegans:AC50:NA:Growth,"Daphnia magna:NOEC:21:Growth, Length",7,2.3483788148887,-3.60914751800119,3.13410095981405,2.91690017797679,0.603601362769365,2.34836240511875,-6.18475919186478,10.8814840021023,-3.60912443029486,-14.4127710979134,7.19452223732373,7,0.748,-1.358,0.23,0.479,0.277,5
Caenorhabditis elegans:AC50:NA:Growth,Pimephales promelas:EC50:2:Mortality,6,-0.0115842386079563,0.813290192270946,0.185612340274388,0.0309395414075332,0.917158140086743,-0.0116027303942406,-0.178661685145491,0.15545622435701,0.813313873868354,0.610981506890296,1.01564624084641,6,-0.011,0.813,0.003,-0.053,0.92,4
Caenorhabditis elegans:AC50:NA:Growth,Scenedesmus acutus var. acutus:EC50:2:Population,5,2.52125326853524,-3.08341372325121,0.733278516395549,1.07890465858355,0.886596667450773,2.52125069272415,-0.615107390379441,5.65760877582774,-3.08340976944705,-8.9089878077657,2.74216826887161,5,1.715,-1.845,0.633,0.796,0.107,3
Caenorhabditis elegans:AC50:NA:Growth,Scenedesmus acutus var. acutus:EC50:3:Population,7,4.17368126620809,-6.39424503323212,0.609409679054916,1.60358455079111,0.915314687899152,4.17369001222024,-2.99694438084888,11.3443244052894,-6.39425979600865,-19.6779404533465,6.88942086132924,7,2.253,-3.153,0.515,0.717,0.07,5
Caenorhabditis elegans:AC50:NA:Growth,Chlorella pyrenoidosa:EC50:1:Population,7,24.0825404800072,-47.1787512631192,0.301291572319192,25.0058557078405,0.961610807375409,24.0825353121001,-54.7714586758251,102.936529300025,-47.1787410552405,-202.073552080819,107.716069970338,7,1.912,-3.386,0.078,0.279,0.545,5
Caenorhabditis elegans:AC50:NA:Growth,Gammarus pulex:LC50:1:Mortality,5,15.7054489242707,-20.9637248953853,0.35239374004746,17.4548460849606,0.800281681732722,15.7054391636347,-238.767045028302,270.177923355571,-20.9637114293035,-350.562237303923,308.634814445316,5,0.492,0.025,0.028,0.167,0.788,3
Caenorhabditis elegans:AC50:NA:Growth,"Danio rerio:LD50:4.75:Mortality, Mortality",9,-0.829570068834911,2.09471657255712,1.17812719462844,0.22098871380025,0.0634063950635411,-0.829566936851919,-8.18406123733262,6.52492736362878,2.094711865114,-8.85100174018634,13.0404254704144,9,-0.062,0.94,0.004,-0.062,0.873,7
Caenorhabditis elegans:AC50:NA:Growth,Oryzias latipes:NOEC:30:Mortality,14,0.159444275314576,-1.23480734037596,10.3869342229391,0.760785415614378,0.158215575474857,0.159444144472258,-2.3903066124943,2.70919490143882,-1.23480720090455,-4.62805890387909,2.15844450206998,14,0.043,-1.11,0.002,0.05,0.866,12
Caenorhabditis elegans:AC50:NA:Growth,Pimephales promelas:NOEC:34:Growth,6,2.13342833514136,-4.17534553873914,0.651684750140973,0.602973102985035,0.902978814988495,2.13343371976821,1.35378935180637,2.91307808773005,-4.17535426560209,-5.03327830714955,-3.31743022405464,6,1.643,-3.381,0.723,0.85,0.032,4
Caenorhabditis elegans:AC50:NA:Growth,Corbicula fluminea:LC50:4:Mortality,5,-2.05547221322334,3.28511622097553,0.526734427857606,0.550433897353787,0.713377673177473,-2.05545932390992,-5.77972084800218,1.66880220018233,3.28510064139049,-0.961827261186138,7.53202854396712,5,-1.003,2.013,0.391,-0.625,0.259,3
Caenorhabditis elegans:AC50:NA:Growth,Micropterus dolomieu:LC50:4:Mortality,6,-2.67392294024024,4.95822661477093,0.475032922187341,0.645242276543121,0.872321368605837,-2.67392126451739,-8.10274305326097,2.75490052422619,4.95822312014116,-7.47984841361278,17.3962946538951,6,-1.675,2.875,0.578,-0.76,0.079,4
Caenorhabditis elegans:AC50:NA:Growth,Ctenopharyngodon idella:LC50:4:Mortality,16,-12.4454282913328,14.4801452227397,9.65579914071801,94.0768646309771,0.642695556043607,-12.4454438592558,-106.802845233354,81.9119575148421,14.4801632238687,-89.774394281744,118.734720729481,16,-0.281,0.414,0.018,-0.133,0.624,14
Caenorhabditis elegans:AC50:NA:Growth,Americamysis bahia:EC50:4:Mortality,6,-0.207940927517261,0.457378563115697,4.35581266735239,0.757359253564408,0.296711120318581,-0.207941113734924,-3.15615336753914,2.74027114006929,0.457378737527307,-3.21134450512446,4.12610198017907,6,-0.093,0.35,0.015,-0.123,0.817,4
Caenorhabditis elegans:AC50:NA:Growth,Paratanytarsus parthenogeneti:EC50:4:Mortality,5,-1.72269341994848,2.19928315206868,6.21177130053984,4.92925498109459,0.295836965000864,-1.72269149021291,-19.4909388621012,16.0455558816754,2.1992815535787,-17.2549248654006,21.653487972558,5,-0.301,1.022,0.067,-0.26,0.673,3
Caenorhabditis elegans:AC50:NA:Growth,Raphidocelis subcapitata:EC50:4:Photosynthesis: Change in plant productivity indicated by change in 14C or CO2 uptake or oxygen production.,7,6.25514503109003,-5.86028817809243,7.62451782958937,43.7068288778803,0.44713888344519,6.25512502558275,-46.4593541464577,58.9696041976232,-5.86027191128923,-55.9877826254417,44.2672388028633,7,0.242,-0.971,0.024,0.154,0.742,5
Caenorhabditis elegans:AC50:NA:Growth,Desmodesmus subspicatus:EC50:4:Population,22,-3.24887792450017,4.61672176447406,20.4477914712346,10.7399308569582,0.221883928986697,-3.2488761754675,-145.17499610424,138.677243753305,4.61671923997969,-215.63424393345,224.86768241341,22,-0.153,0.148,0.016,-0.127,0.574,20
Caenorhabditis elegans:AC50:NA:Growth,"Americamysis bahia:LC50:4:Mortality, Mortality",10,7.32833272251417,-6.50899567564247,6.62873304215118,36.2621264815525,0.728335674230729,7.32833571240713,-24.6667761105145,39.3234475353288,-6.50899813812038,-34.6832061310389,21.6652098547982,10,0.654,-1.012,0.075,0.274,0.444,8
Caenorhabditis elegans:AC50:NA:Growth,"Lepomis macrochirus:LC50:2:Mortality, Mortality",9,1.24400793143069,-0.557162635157039,5.49675201402993,1.55592023430704,0.50336221739325,1.24400443726382,-0.637630135668078,3.12563901019572,-0.557158922905515,-3.44728181357951,2.33296396776848,9,0.551,0.179,0.245,0.495,0.176,7
Caenorhabditis elegans:AC50:NA:Growth,"Lepomis macrochirus:LC50:1:Mortality, Mortality",8,0.555010957854011,0.498499453494972,5.11337782483445,0.836061028134004,0.194941178865209,0.55500068244762,-3.77097552152525,4.88097688642049,0.498512419569305,-6.436501879184,7.43352671832261,8,0.15,1.01,0.028,0.166,0.694,6
Caenorhabditis elegans:AC50:NA:Growth,"Lepomis macrochirus:LC50:3:Mortality, Mortality",6,1.2240156462196,-0.657822039920137,5.66696429431036,2.35954854167474,0.303768541480149,1.224005739729,-2.21234637160719,4.66035785106519,-0.657814416158383,-4.43344360516622,3.11781477284945,6,0.317,0.04,0.089,0.298,0.566,4
Caenorhabditis elegans:AC50:NA:Growth,"Oncorhynchus mykiss:LC50:1:Mortality, Mortality",10,-0.309226712962036,0.859294786496856,4.75790075486247,0.521285674425157,0.130763936662989,-0.30922342507712,-5.3406736961445,4.72222684599026,0.859291086585986,-5.9411537729559,7.65973594612787,10,-0.067,0.586,0.006,-0.074,0.838,8
Caenorhabditis elegans:AC50:NA:Growth,"Pimephales promelas:LC50:1:Mortality, Mortality",9,0.663846397148225,0.721220085759065,3.37118131722091,0.539648231752024,0.537007932043689,0.663846326817501,-1.28866635114686,2.61635900478186,0.721220184562734,-2.92164267557777,4.36408304470324,9,0.41,1.079,0.256,0.506,0.165,7
Caenorhabditis elegans:AC50:NA:Growth,Raphidocelis subcapitata:EC50:4:Abundance: Number of individuals of a taxon per unit area equivalent to density. Comparison to controls; not related to time.,8,5.28945799402953,-7.14400790459081,1.10391218270668,3.99869638993627,0.827989270540059,5.2894662701616,-1.58129355522008,12.1602260955433,-7.1440190527808,-16.8154332317668,2.52739512620517,8,1.319,-1.796,0.225,0.474,0.235,6
Caenorhabditis elegans:AC50:NA:Growth,"Oryzias latipes:LC50:2:Mortality, Mortality",6,-0.0797131691745767,0.0145235753360775,0.586541428309601,0.0983780706001249,0.869483843718445,-0.0797119350191362,-0.442080064037584,0.282656193999312,0.0145220773385858,-0.454560895558718,0.48360505023589,6,-0.074,0.008,0.072,-0.269,0.607,4
Caenorhabditis elegans:AC50:NA:Growth,Brachionus calyciflorus:EC50:1:Mortality,5,8.19042008333393,-6.98560452482779,1.88664468019328,25.6896788364544,0.736212006932707,8.19043729809022,-61.6106334126849,77.9915080088653,-6.98562531348904,-104.237899979587,90.2666493526088,5,0.621,2.156,0.064,0.253,0.681,3
Caenorhabditis elegans:AC50:NA:Growth,Daphnia magna:NOEC:14:Mortality,8,4.47239038336025,-3.96900406962732,2.08895730205142,5.48410715865266,0.921981939370353,4.47239966294375,0.238066916074864,8.70673240981263,-3.96901011930294,-7.31254841085201,-0.625471827753859,8,2.368,-2.597,0.507,0.712,0.048,6
Caenorhabditis elegans:AC50:NA:Growth,Dunaliella tertiolecta:EC50:4:Population,16,7.45262966754778,-12.6854818904117,6.22322939306175,21.9919937924542,0.692226275116513,7.45263523942684,-3.11267828457859,18.0179487634323,-12.6854912152485,-30.2507662397693,4.87978380927225,16,0.549,-1.132,0.06,0.245,0.36,14
Caenorhabditis elegans:AC50:NA:Growth,Pimephales promelas:LC50:8:Mortality,6,-0.64834083528616,1.31925242776131,1.51756724229919,0.359245052924401,0.714609849139832,-0.648322822616664,-39.4335811381556,38.1369354929223,1.31922985333665,-65.728407644188,68.3668673508613,6,-0.505,1.14,0.465,-0.682,0.136,4
Caenorhabditis elegans:AC50:NA:Growth,Penaeus monodon:LC50:4:Mortality,5,8.69789829698608,-11.5028121406598,2.11653558980031,32.4479445604565,0.511286606472676,8.69789147718063,-17.3832954927797,34.7790784471409,-11.5028033823814,-45.938001262215,22.9323944974522,5,0.231,-0.629,0.018,0.134,0.83,3
Caenorhabditis elegans:AC50:NA:Growth,Ameiurus melas:LC50:2:Mortality,9,0.538331349287144,0.348591519540508,1.09709331845476,0.157225740673978,0.326246795517456,0.538326480201561,-4.1881608102291,5.26481377063223,0.34860002008031,-8.42848878671833,9.12568882687895,9,0.231,0.885,0.077,0.277,0.471,7
Caenorhabditis elegans:AC50:NA:Growth,Oncorhynchus mykiss:NOEC:85:Mortality,5,10.7056576915992,-19.020040366752,1.07999056797584,24.9717809383443,0.870414104784877,10.7056766756943,-31.8212072878205,53.2325606392091,-19.0200731238124,-88.2055681306954,50.1654218830705,5,1.114,-2.47,0.097,0.311,0.61,3
Caenorhabditis elegans:AC50:NA:Growth,Cyclotella meneghiniana:EC50:2:Growth,5,3.03938757991161,-3.69119680347242,0.335964042248152,0.687911698846763,0.562869925887945,3.03939772882864,-825.719090851949,831.797886309606,-3.6912130537754,-1212.73172969852,1205.34930359097,5,0.611,0.197,0.141,0.375,0.534,3
Caenorhabditis elegans:AC50:NA:Growth,Daphnia magna:IC50:1:Intoxication,14,35.4073164667521,-56.5525658846918,1.24349168565382,111.441552500517,0.760297286739278,35.4073104451157,-614.162451685096,684.977072575328,-56.5525561294348,-1121.75356172618,1008.64844946731,14,0.178,0.52,0.004,0.066,0.823,12
Caenorhabditis elegans:AC50:NA:Growth,Raphidocelis subcapitata:IC25:4:Population,5,2.82461600599527,-4.60963715687779,0.704768690646987,1.26554687681646,0.712573215567703,2.82460413915288,-3.02765464853177,8.67686292683752,-4.6096208956352,-12.8909772578298,3.6717354665594,5,1.005,-2.116,0.29,0.538,0.349,3
Caenorhabditis elegans:AC50:NA:Growth,Chlorella vulgaris:EC50:4:Growth,6,-2.326332079658,5.23196869256697,0.335213789934141,0.358221799883485,0.787752737634968,-2.32634510987901,-7.18757670567021,2.53488648591219,5.23198932175972,-1.3637852322373,11.8277638757567,6,-1.248,3.525,0.463,-0.68,0.137,4
Caenorhabditis elegans:AC50:NA:Growth,Anabaena flos-aquae:NOEL:5:Population,60,5.33081374115057,-8.75718117228801,37.6087217030793,18.4392899454414,0.417145069755054,5.33081120239693,-42.2607316603022,52.9223540650961,-8.75717734862642,-82.4259890978158,64.911634400563,60,0.247,-1.101,0.027,0.164,0.21,58
Caenorhabditis elegans:AC50:NA:Growth,Anabaena flos-aquae:EC50:5:Population,47,5.93891971741705,-9.67736812022901,22.4740187500162,17.3436150393219,0.430130341563765,5.93891649210456,-149.670269566073,161.548102550282,-9.67736307595413,-259.930159028455,240.575432876547,47,0.237,-0.76,0.024,0.154,0.301,45
Caenorhabditis elegans:AC50:NA:Growth,Helisoma trivolvis:LC50:4:Mortality,6,0.165396006107996,1.31122686527018,4.56840808188621,0.782230119518923,0.115852667127178,0.165395726808185,-46.2532991929062,46.5840906465225,1.31122721422009,-75.6898246181455,78.3122790465857,6,0.034,1.476,0.001,0.038,0.944,4
Caenorhabditis elegans:AC50:NA:Growth,Asellus intermedius:LC50:4:Mortality,6,0.208042824786745,1.36507543692497,0.717887718252166,0.124826533843466,0.784700610539506,0.208042249630131,-1.60190051201188,2.01798501127214,1.36507615551067,-1.69000270547196,4.4201550164933,6,0.182,1.398,0.203,0.451,0.37,4
Caenorhabditis elegans:AC50:NA:Growth,Physa gyrina:LC50:4:Mortality,5,-1.65781211246411,2.10385886172698,3.09122908465666,2.31739614382607,0.633571552185893,-1.65781541904861,-27.5636480295247,24.2480171914275,2.10386164335884,-34.6734446241588,38.8811679108765,5,-0.796,1.378,0.344,-0.587,0.298,3
Caenorhabditis elegans:AC50:NA:Growth,Eurytemora affinis:LC50:4:Mortality,6,1.58690013405783,-2.01272494070696,1.10580515911285,0.648416875314176,0.798556610236261,1.58691124375197,-4.34920953762163,7.52303202512558,-2.01273207161296,-7.60191784502142,3.5764537017955,6,1.099,-1.7,0.589,0.767,0.075,4
Caenorhabditis elegans:AC50:NA:Growth,Ceriodaphnia dubia:MATC:7:Reproduction,5,1.99144167825066,-2.78043357290461,1.28665679049099,1.27786634045797,0.411997304461252,1.99144661597313,-64.8266915418416,68.8095847737879,-2.78044098914049,-90.1409286341202,84.5800466558392,5,0.438,-0.448,0.116,0.341,0.574,3
Caenorhabditis elegans:AC50:NA:Growth,Jordanella floridae:LC50:3:Mortality,6,-0.823451566989021,1.5702116025011,0.963300701545299,0.269414733381325,0.608460326731173,-0.823458436086905,-4.80964991858224,3.16273304640843,1.57022210509652,-5.4758509614239,8.61629517161694,6,-0.535,1.129,0.362,-0.601,0.207,4
Caenorhabditis elegans:AC50:NA:Growth,Jordanella floridae:LC50:2:Mortality,10,-1.34498472736352,2.55815517044992,1.54766767190314,0.43473735989909,0.680029582050952,-1.34498586078232,-2.90321206024787,0.213240338683236,2.55815686408404,-0.0283391114971643,5.14465283966524,10,-0.81,1.758,0.441,-0.664,0.036,8
Caenorhabditis elegans:AC50:NA:Growth,Chlamydomonas moewusii:NOEC:7:Mortality,5,1.15680702429929,-1.06785158130133,0.0256529934460009,0.0119963786378113,0.822652968148476,1.15682728000712,-0.17215799730221,2.48581255731646,-1.06788489444645,-3.3286860833276,1.1929162944347,5,0.924,-0.685,0.672,0.82,0.089,3
Caenorhabditis elegans:AC50:NA:Growth,Pimephales promelas:NOEC:60:Mortality,5,15.5010792106858,-27.2014947187432,0.0737133034051356,3.55716013001378,0.973672056414077,15.5010649727936,-234.699928795819,265.702058741406,-27.2014694873859,-480.226474683574,425.823535708803,5,3.637,-6.177,0.231,0.481,0.412,3
Caenorhabditis elegans:AC50:NA:Growth,Pimephales promelas:NOEC:29:Mortality,7,2.07950757435149,-3.94484689420676,0.76746270222584,0.58374876900371,0.829420603480816,2.07951674284381,-19.4869604198923,23.6459939055799,-3.94486050182422,-40.0385882537481,32.1488672500996,7,1.344,-2.853,0.574,0.757,0.049,5
Caenorhabditis elegans:AC50:NA:Growth,Pimephales promelas:MATC:32:Growth,5,-5.30876229317579,9.58309236244822,0.333759654239543,1.94801873330511,0.681207907805615,-5.30876031700699,-30.9706881410863,20.3531675070723,9.58308872164013,-40.3964962364207,59.562673679701,5,-0.678,1.052,0.103,-0.321,0.599,3
Caenorhabditis elegans:AC50:NA:Growth,Neopanope texana:EC50:4:Mortality/Growth,5,-50.8264294958742,73.687650175617,0.668716571982468,345.636316067716,0.863440452967761,-50.8264277360857,-278.92852138807,177.275665915899,73.6876476900185,-247.235298822064,394.610594202101,5,-0.247,2.248,0.005,-0.067,0.915,3
Caenorhabditis elegans:AC50:NA:Growth,Chlamydomonas eugametos:NOEC:2:Population,14,3.0576699976927,-5.5301190797858,1.88704692385161,1.39497865597687,0.804580073001915,3.05766199343492,0.920996651851642,5.19432733501819,-5.53010563160339,-9.35317769794443,-1.70703356526234,14,1.355,-2.669,0.391,0.625,0.017,12
Caenorhabditis elegans:AC50:NA:Growth,"Pimephales promelas:NOEC:7:Mortality, Mortality",5,3.21044045420275,-7.08335126877695,0.0271842571664727,0.0614740872135413,0.990190351303699,3.21043418290753,-0.182713599181085,6.60358196499615,-7.08333955193713,-12.8959499746712,-1.27072912920306,5,3.04,-6.765,0.942,0.97,0.006,3
Caenorhabditis elegans:AC50:NA:Growth,Oncorhynchus gorbuscha:LC50:4:Mortality,6,4.54657506388237,-6.76968376575278,0.688372483470874,2.48632624134293,0.850607205834008,4.54658247736842,-159.819803697912,168.912968652648,-6.76969649216311,-259.16840040767,245.629007423344,6,1.566,-1.653,0.315,0.562,0.246,4
Caenorhabditis elegans:AC50:NA:Growth,Chlorella fusca var vacuolata:NOEC:1:Population,19,7.38594775132889,-13.196151819806,10.635954776942,31.0974181154755,0.569839305247306,7.38594743236899,-12.2693731040612,27.0412679687992,-13.1961513152071,-43.8107260823078,17.4184234518936,19,0.336,-2.043,0.033,0.181,0.458,17
Caenorhabditis elegans:AC50:NA:Growth,Tilapia sp:NOEC:7:Mortality,5,-2.70239327106915,2.00942888522109,2.76969430972518,4.59931525794848,0.444945676609356,-2.70239283492768,-10.1163457850252,4.71156011516989,2.00942837383735,-7.68080963753755,11.6996663852122,5,-0.437,-0.646,0.095,-0.308,0.614,3
Caenorhabditis elegans:AC50:NA:Growth,Tilapia sp:LC50:7:Mortality,5,-2.75962057475868,2.67137081566563,2.70010806332557,4.65255929102081,0.490902097140619,-2.75961888078105,-10.1512952965892,4.63205753502711,2.67136882944628,-7.18368453694777,12.5264221958403,5,-0.505,0.027,0.115,-0.34,0.576,3
Caenorhabditis elegans:AC50:NA:Growth,Raphidocelis subcapitata:NOEC:4:Biomass: Productivity measurement equivalent to yield and standing crop. Total mass or weight of a living organism per area or volume measure either directly through dry weight or indirectly.,10,4.23995137194996,-8.05208058002571,3.79950889206258,7.21039931712232,0.566105327717641,4.23996429639777,-15.1736709187785,23.6535995115741,-8.05210214783844,-43.3901138916287,27.2859095959518,10,0.513,-1.832,0.086,0.293,0.411,8
